Name,relation,type
欧罗巴（Europa）型运载火箭,InstanceOf,运载火箭
沙维特运载火箭,InstanceOf,运载火箭
旋风号运载火箭,InstanceOf,运载火箭
天箭号运载火箭,InstanceOf,运载火箭
金牛座运载火箭,InstanceOf,运载火箭
长征三号运载火箭,InstanceOf,运载火箭
呼啸号运载火箭,InstanceOf,运载火箭
联盟号运载火箭,InstanceOf,运载火箭
极轨卫星运载火箭（PSLV，Polar Satellite Launch Vehicle）,InstanceOf,运载火箭
长征二号运载火箭,InstanceOf,运载火箭
起飞1号运载火箭,InstanceOf,运载火箭
波浪号,InstanceOf,运载火箭
织女星,InstanceOf,运载火箭
长征四号运载火箭,InstanceOf,运载火箭
天顶号,InstanceOf,运载火箭
长征六号运载火箭,InstanceOf,运载火箭
内之浦（Uchinoura）航天中心,InstanceOf,航天基地
达万航天中心,InstanceOf,航天基地
太原卫星发射中心,InstanceOf,航天基地
阿拉斯加航天基地 ,InstanceOf,航天基地
普列谢茨克航天发射基地（Plesetsk）,InstanceOf,航天基地
卡瓦佳林（kawajalsin）发射场,InstanceOf,航天基地
美国太空港（Spaceport America，原名西南部太空港）,InstanceOf,航天基地
斯沃博德内航天中心,InstanceOf,航天基地
种子岛航天中心,InstanceOf,航天基地
库鲁发射场（Centre Spatia1Guyanais，圭亚那太空中心）,InstanceOf,航天基地
奥德赛海上发射平台,InstanceOf,航天基地
 “欧罗巴2号运载火箭的综合发射设施（ELA-1）,InstanceOf,航天基地
酒泉卫星发射中心双城子,InstanceOf,航天基地
文昌卫星发射中心,InstanceOf,航天基地
拜科努尔航天控制中心 ,InstanceOf,航天基地
卡纳维拉尔角空军机场 ,InstanceOf,航天基地
阿尔坎塔拉发射中心 ,InstanceOf,航天基地
西昌卫星发射中心（XSLC）,InstanceOf,航天基地
卡普斯京亚尔(Kapustin Yar)导弹发射场,InstanceOf,航天基地
激光干涉仪空间天线开拓者,InstanceOf,技术试验卫星
隼（Hayabusa，Muses-C）近距离观测任务,InstanceOf,技术试验卫星
轨道快车卫星,InstanceOf,技术试验卫星
阿蒂米斯中继卫星,InstanceOf,技术试验卫星
IKONOS ,InstanceOf,技术试验卫星
PROBA卫星,InstanceOf,技术试验卫星
实践2号卫星,InstanceOf,技术试验卫星
深空1号卫星,InstanceOf,技术试验卫星
斯普特尼克2号（Sputnik2，PS-2）,InstanceOf,技术试验卫星
实践四号卫星（SJ-4）,InstanceOf,技术试验卫星
实践12号卫星,InstanceOf,技术试验卫星
实践一号卫星,InstanceOf,技术试验卫星
实践7号卫星,InstanceOf,技术试验卫星
实践6号卫星,InstanceOf,技术试验卫星
实践9号卫星,InstanceOf,技术试验卫星
实践5号卫星,InstanceOf,技术试验卫星
实践8号卫星,InstanceOf,技术试验卫星
实践11号卫星,InstanceOf,技术试验卫星
COSMO-SkyMed,InstanceOf,军事卫星
地平线（Ofeq）卫星系统,InstanceOf,军事卫星
国防卫星通信系统（DSCS） ,InstanceOf,军事卫星
国防支援计划（DSP）,InstanceOf,军事卫星
MSX中途空间试验卫星,InstanceOf,军事卫星
先进极高频AEHF,InstanceOf,军事卫星
DMSP国防气象卫星,InstanceOf,军事卫星
SBIRS（天基红外系统）,InstanceOf,军事卫星
TACSCATI卫星,InstanceOf,军事卫星
Oko眼睛（US-KS）卫星系统,InstanceOf,军事卫星
“科罗娜”卫星,InstanceOf,军事卫星
Araks侦察卫星,InstanceOf,军事卫星
Radarsat雷达卫星,InstanceOf,军事卫星
SAR-Lupe雷达侦察卫星,InstanceOf,军事卫星
Koreasat通讯卫星,InstanceOf,军事卫星
天网5（Skynet 5）军事通信卫星,InstanceOf,军事卫星
西克拉尔（Sicral）军事卫星系统,InstanceOf,军事卫星
TerraSAR-X雷达卫星,InstanceOf,军事卫星
空间跟踪和监视系统（STSS，SBIRS-Low）,InstanceOf,军事卫星
Kompsat ,InstanceOf,军事卫星
山雀（Parus）卫星,InstanceOf,军事卫星
Cluster Ⅱ卫星,InstanceOf,科学卫星
宇宙背景探测器（COBE）,InstanceOf,科学卫星
流浪者7号 飞行器,InstanceOf,科学卫星
X射线天文台,InstanceOf,科学卫星
日出（Hinode，Solar-B）太阳观测卫星,InstanceOf,科学卫星
探索者1号（Explorer）地球轨道卫星,InstanceOf,科学卫星
SOHO太阳／太阳风观测卫星,InstanceOf,科学卫星
金星先锋1号,InstanceOf,科学卫星
Hipparcos (欧洲航天局) ,InstanceOf,科学卫星
朱雀天文卫星,InstanceOf,科学卫星
红外线天文卫星,InstanceOf,科学卫星
哈勃太空望远镜,InstanceOf,科学卫星
“双星”计划,InstanceOf,科学卫星
亚毫米波(SWAS)天文卫星,InstanceOf,科学卫星
红外线宇宙天文台（ISO）,InstanceOf,科学卫星
威尔金森各向异性探测器,InstanceOf,科学卫星
太阳辐射和气候实验卫星(SORCE),InstanceOf,科学卫星
詹姆斯·韦伯空间望远镜（JWST）,InstanceOf,科学卫星
伽利略号轨道卫星,InstanceOf,科学卫星
广域红外探测器,InstanceOf,科学卫星
雨燕卫星（Swift Gamma-Ray Burst Mission）,InstanceOf,科学卫星
STEREO双太阳观测卫星,InstanceOf,科学卫星
西弥斯,InstanceOf,科学卫星
国际伽玛射线天体物理实验室,InstanceOf,科学卫星
斯必泽（Spitzer）太空望远镜,InstanceOf,科学卫星
恒星微变与振荡（MOST）科学卫星,InstanceOf,科学卫星
太阳风,InstanceOf,科学卫星
新地平线,InstanceOf,科学卫星
牛顿X射线多镜望远镜,InstanceOf,科学卫星
尤里西斯,InstanceOf,科学卫星
BepiColombo,InstanceOf,科学卫星
卡西尼,InstanceOf,科学卫星
罗西X射线时变探索者（RXTE）卫星,InstanceOf,科学卫星
光亮号（Akari）红外天文卫星 ,InstanceOf,科学卫星
云探测卫星,InstanceOf,科学卫星
AGILE,InstanceOf,科学卫星
 FUSE天文卫星,InstanceOf,科学卫星
GALEX（星系演化探测卫星）,InstanceOf,科学卫星
COROT天文卫星,InstanceOf,科学卫星
GLAST ,InstanceOf,科学卫星
赫谢尔（Herschel）太空望远镜,InstanceOf,科学卫星
极地冰盖探测卫星（Cryosat）,InstanceOf,科学卫星
HETE-2（高能瞬间探测器2）卫星,InstanceOf,科学卫星
ETS Ⅷ,InstanceOf,科学卫星
IMAGE 探测器,InstanceOf,科学卫星
重力探测器B ,InstanceOf,科学卫星
TIMED大气观测卫星,InstanceOf,科学卫星
GRACE(重力场恢复与气候实验卫星),InstanceOf,科学卫星
UARS高层大气研究卫星,InstanceOf,科学卫星
Telstar 1通讯卫星,InstanceOf,应用卫星
闪电（Molniya）卫星系统,InstanceOf,应用卫星
Glonass 全球导航卫星系统,InstanceOf,应用卫星
太阳神Helios光学监视卫星,InstanceOf,应用卫星
风云2号,InstanceOf,应用卫星
CARTOSAT立体视觉地球观测卫星,InstanceOf,应用卫星
斯普特尼克1号人造轨道卫星,InstanceOf,应用卫星
CBERS 资源卫星,InstanceOf,应用卫星
泰罗斯1号气象卫星,InstanceOf,应用卫星
遥感卫星1号,InstanceOf,应用卫星
辛科姆1-3号 地球同步通信卫星,InstanceOf,应用卫星
全球定位系统（GPS ）,InstanceOf,应用卫星
AMOS通信卫星,InstanceOf,应用卫星
CALIPSO遥感卫星,InstanceOf,应用卫星
中间层冰云高层大气物理学研究卫星,InstanceOf,应用卫星
AISAT地球遥感卫星,InstanceOf,应用卫星
水瓶座,InstanceOf,应用卫星
Aqua,InstanceOf,应用卫星
Americom(AMC)通信卫星,InstanceOf,应用卫星
风云二号气象卫星,InstanceOf,应用卫星
Aura(原称EOS／Chem-1),InstanceOf,应用卫星
风云一号气象卫星 ,InstanceOf,应用卫星
科里奥利实验卫星,InstanceOf,应用卫星
“大地”号地球观测卫星,InstanceOf,应用卫星
IRS（印度遥感勘测卫星）,InstanceOf,应用卫星
“环境间谍”（Envisat）,InstanceOf,应用卫星
Kalpana( MetSat-1 )气象卫星,InstanceOf,应用卫星
灾难监视星座,InstanceOf,应用卫星
詹森1号,InstanceOf,应用卫星
EROS A地球遥感观测卫星,InstanceOf,应用卫星
GOES地球同步运行环境卫星,InstanceOf,应用卫星
指南针2号复杂轨道磁-等离子体自主卫星,InstanceOf,应用卫星
流星近地轨道气象卫星,InstanceOf,应用卫星
ERS欧洲遥感勘测卫星,InstanceOf,应用卫星
陆地卫星（Landsat）,InstanceOf,应用卫星
Meteosat/MSG 同步气象卫星,InstanceOf,应用卫星
Hispasat通信卫星,InstanceOf,应用卫星
Anik(加拿大电视卫星),InstanceOf,应用卫星
地平线（Gorizont）通信卫星,InstanceOf,应用卫星
风云四号气象卫星,InstanceOf,应用卫星
风云三号气象卫星,InstanceOf,应用卫星
GIOVE（伽利略在轨验证部件卫星）,InstanceOf,应用卫星
信使（Gonets）中轨道小型卫星通信系统,InstanceOf,应用卫星
“向日葵”气象卫星,InstanceOf,应用卫星
全球星近地轨道通信星座,InstanceOf,应用卫星
冰云和地面高度卫星,InstanceOf,应用卫星
亚太（APSTAR）卫星,InstanceOf,应用卫星
阿拉伯（Arabsat）卫星,InstanceOf,应用卫星
ASTRA(国际)通信卫星,InstanceOf,应用卫星
Brasilsat 通信卫星,InstanceOf,应用卫星
新型ICO卫星,InstanceOf,应用卫星
国际通信卫星公司,InstanceOf,应用卫星
国际海事卫星组织（Inmarsat）,InstanceOf,应用卫星
JCSAT卫星,InstanceOf,应用卫星
B-SAT通信卫星,InstanceOf,应用卫星
铱星系统,InstanceOf,应用卫星
亚洲卫星（AsiaSat）,InstanceOf,应用卫星
”热鸟“通信卫星,InstanceOf,应用卫星
鑫诺一号(SINNO)卫星,InstanceOf,应用卫星
INSAT印度国内卫星,InstanceOf,应用卫星
多功能传送卫星MTSAT,InstanceOf,应用卫星
Nilesat通信卫星,InstanceOf,应用卫星
东方红一号,InstanceOf,应用卫星
东方红二号,InstanceOf,应用卫星
荷兰New Skies通信卫星,InstanceOf,应用卫星
Nimiq加拿大通信卫星,InstanceOf,应用卫星
北斗卫星导航系统,InstanceOf,应用卫星
阿根廷商业人造卫星通信系统,InstanceOf,应用卫星
Orbcomm轨道通讯系统,InstanceOf,应用卫星
东方红三号,InstanceOf,应用卫星
DIRECTV,InstanceOf,应用卫星
Measat通信卫星 ,InstanceOf,应用卫星
遥感卫星2号,InstanceOf,应用卫星
欧洲之星1号通信卫星,InstanceOf,应用卫星
东方红五号,InstanceOf,应用卫星
东方红四号,InstanceOf,应用卫星
遥感卫星3号,InstanceOf,应用卫星
银河（Gaiaxy）（国际）通信卫星,InstanceOf,应用卫星
环境1号,InstanceOf,应用卫星
遥感卫星13号,InstanceOf,应用卫星
遥感卫星4号,InstanceOf,应用卫星
Eutelsat通信卫星,InstanceOf,应用卫星
快车（Express）通信卫星,InstanceOf,应用卫星
中星（ChinaSat)通信卫星,InstanceOf,应用卫星
TRMM热带降雨测量任务卫星,InstanceOf,应用卫星
Superbird通信卫星,InstanceOf,应用卫星
SPOT（地球观测卫星系统）,InstanceOf,应用卫星
TopSat试验地球成像卫星,InstanceOf,应用卫星
天狼星国际通信卫星,InstanceOf,应用卫星
Spaceway通信卫星,InstanceOf,应用卫星
Topex/Poseidon海洋环流测量卫星,InstanceOf,应用卫星
TDRS通信卫星,InstanceOf,应用卫星
SMOS,InstanceOf,应用卫星
Terra对地观测卫星,InstanceOf,应用卫星
格鲁达1号（Garuda-1，亚洲蜂窝卫星）,InstanceOf,应用卫星
Thaicom通信卫星,InstanceOf,应用卫星
“鑫诺六号”通信广播卫星,InstanceOf,应用卫星
遥感卫星18号,InstanceOf,应用卫星
遥感卫星5号 ,InstanceOf,应用卫星
遥感卫星14号,InstanceOf,应用卫星
鑫诺2号,InstanceOf,应用卫星
美国国家海洋大气管理局极轨道环境卫星,InstanceOf,应用卫星
XM Radio通信卫星,InstanceOf,应用卫星
鑫诺四号卫星,InstanceOf,应用卫星
遥感卫星17号,InstanceOf,应用卫星
Thuraya通信卫星,InstanceOf,应用卫星
OrbView遥感地球图像卫星,InstanceOf,应用卫星
Thor挪威通信卫星,InstanceOf,应用卫星
遥感卫星16号,InstanceOf,应用卫星
鑫诺3号,InstanceOf,应用卫星
遥感卫星8号,InstanceOf,应用卫星
遥感卫星9号,InstanceOf,应用卫星
遥感卫星6号,InstanceOf,应用卫星
资源1号卫星,InstanceOf,应用卫星
遥感卫星10号,InstanceOf,应用卫星
鑫诺五号(中星10号)卫星,InstanceOf,应用卫星
遥感卫星11号,InstanceOf,应用卫星
遥感卫星15号,InstanceOf,应用卫星
遥感卫星12号,InstanceOf,应用卫星
遥感卫星7号 ,InstanceOf,应用卫星
资源3号卫星,InstanceOf,应用卫星
资源2号卫星,InstanceOf,应用卫星
水手4号,InstanceOf,空间探测器
金星9号,InstanceOf,空间探测器
海盗（Viking）探测器,InstanceOf,空间探测器
水手9号,InstanceOf,空间探测器
“玉兔号”月球车,InstanceOf,空间探测器
“航行者”飞行器,InstanceOf,空间探测器
尼尔-舒梅克飞行器,InstanceOf,空间探测器
SMART-1（小型先进技术研究任务1号）,InstanceOf,空间探测器
先驱者10号,InstanceOf,空间探测器
月神3号（Luna 3，自动行星际站/Lunik3）,InstanceOf,空间探测器
水手10号（Mariner10）飞行器,InstanceOf,空间探测器
月神17号,InstanceOf,空间探测器
拂晓号探测器,InstanceOf,空间探测器
水手2号（Mariner 2）,InstanceOf,空间探测器
惠更斯着陆探测器,InstanceOf,空间探测器
国际日地探测卫星3号/国际彗星探测器,InstanceOf,空间探测器
乔托（Giotto）号探测器(欧洲） ,InstanceOf,空间探测器
金星先锋2号空间探测器,InstanceOf,空间探测器
月球勘测轨道卫星,InstanceOf,空间探测器
月神16号,InstanceOf,空间探测器
勘测者1号,InstanceOf,空间探测器
织女（Vega）哈雷彗星探测器 ,InstanceOf,空间探测器
月神9号,InstanceOf,空间探测器
深度撞击探测器,InstanceOf,空间探测器
星尘（Stardust）飞行器,InstanceOf,空间探测器
火星快车（Mars Express）火星轨道卫星,InstanceOf,空间探测器
火星探路者,InstanceOf,空间探测器
过渡区和日冕探测器,InstanceOf,空间探测器
伽利略号探测器,InstanceOf,空间探测器
火星全球勘测者,InstanceOf,空间探测器
磁尾探测卫星,InstanceOf,空间探测器
火星勘测轨道卫星（Mars Reconnaissance Oribiter，MRO）,InstanceOf,空间探测器
起源号可膨胀式空间飞行器（Genesis）,InstanceOf,空间探测器
火星探测漫游者（“精神”号和“勇气”号）,InstanceOf,空间探测器
火星奥德赛火星轨道卫星,InstanceOf,空间探测器
麦哲伦探测器,InstanceOf,空间探测器
月亮女神（SELENE，Kaguya）,InstanceOf,空间探测器
拉马弟(RHESSI)高能太阳分光镜成像卫星,InstanceOf,空间探测器
极光,InstanceOf,空间探测器
开普勒太空望远镜,InstanceOf,空间探测器
ACE,InstanceOf,空间探测器
普朗克（Planck）探测器,InstanceOf,空间探测器
罗塞塔/菲莱彗星轨道卫星／登陆器,InstanceOf,空间探测器
金星快车,InstanceOf,空间探测器
嫦娥一号,InstanceOf,空间探测器
“凤凰”号航天探测器,InstanceOf,空间探测器
Chandryaan-1月球轨道卫星,InstanceOf,空间探测器
FAST（极光快速摄影探测卫星）,InstanceOf,空间探测器
嫦娥二号,InstanceOf,空间探测器
先驱者0号,InstanceOf,空间探测器
印度火星飞船,InstanceOf,空间探测器
月球车2号,InstanceOf,空间探测器
起源号（Genesis）空间飞行器 ,InstanceOf,空间探测器
月球车1号,InstanceOf,空间探测器
月球号运载火箭,InstanceOf,空间探测器
嫦娥三号探测器,InstanceOf,空间探测器
月球大气与风尘环境探测器,InstanceOf,空间探测器
航天飞机,InstanceOf,航天飞机
暴风雪（Buran）号航天飞机,InstanceOf,航天飞机
太空飞船1号,InstanceOf,航天飞机
双子座3号 ,InstanceOf,宇宙飞船
HTV（H-Ⅱ转移飞船）,InstanceOf,宇宙飞船
阿波罗11号（Apoiio 11）,InstanceOf,宇宙飞船
神舟十号,InstanceOf,宇宙飞船
东方1号,InstanceOf,宇宙飞船
联盟TMA宇宙飞船,InstanceOf,宇宙飞船
ATV自动转移飞行器,InstanceOf,宇宙飞船
水星-红石3（Mercury Redstone，自由7号）,InstanceOf,宇宙飞船
进步M 宇宙飞船,InstanceOf,宇宙飞船
神舟宇宙飞船,InstanceOf,宇宙飞船
神舟二号飞船,InstanceOf,宇宙飞船
上升号多人宇宙飞船（Voskhod）,InstanceOf,宇宙飞船
神舟七号,InstanceOf,宇宙飞船
神舟九号,InstanceOf,宇宙飞船
神舟五号,InstanceOf,宇宙飞船
神舟一号飞船,InstanceOf,宇宙飞船
光子（Foton）无人驾驶飞船,InstanceOf,宇宙飞船
神舟八号飞船,InstanceOf,宇宙飞船
神舟六号载人飞船,InstanceOf,宇宙飞船
神舟三号飞船,InstanceOf,宇宙飞船
神舟四号,InstanceOf,宇宙飞船
69式反步兵跳雷,InstanceOf,地雷
GLD220反车底雷,InstanceOf,地雷
72式金属壳反坦克地雷 ,InstanceOf,地雷
M18A1阔刀地雷,InstanceOf,地雷
72式塑料壳反坦克地雷 ,InstanceOf,地雷
66式反步兵定向地雷,InstanceOf,地雷
72式反步兵跳雷,InstanceOf,地雷
58式反步兵地雷,InstanceOf,地雷
M67防步兵地雷,InstanceOf,地雷
GLD260反坦克雷,InstanceOf,地雷
TMK－2反车底雷,InstanceOf,地雷
59式反步兵地雷,InstanceOf,地雷
MON-100地雷,InstanceOf,地雷
GLD214反履带雷,InstanceOf,地雷
M72防步兵布雷,InstanceOf,地雷
战区定向防御地雷 ,InstanceOf,地雷
MAHF1反侧甲雷,InstanceOf,地雷
MON-200反人员地雷,InstanceOf,地雷
HPDF1反坦克两用雷,InstanceOf,地雷
M25防步兵地雷,InstanceOf,地雷
17/4C“巨型猎枪”地雷,InstanceOf,地雷
“突击队员”防步兵地雷,InstanceOf,地雷
M14地雷,InstanceOf,地雷
DM24反履带雷,InstanceOf,地雷
TCE/3－6反履带雷,InstanceOf,地雷
PARM－1反侧甲雷,InstanceOf,地雷
TM－46反履带雷,InstanceOf,地雷
L9A1反坦克两用雷,InstanceOf,地雷
M19反履带雷,InstanceOf,地雷
AT－2反车底雷,InstanceOf,地雷
IMP反车底雷,InstanceOf,地雷
FSA－ATM反车底雷,InstanceOf,地雷
FFV－028反坦克两用雷,InstanceOf,地雷
SB－MV/T反坦克两用雷,InstanceOf,地雷
M24 反侧甲雷,InstanceOf,地雷
BLU－91/B反车底雷,InstanceOf,地雷
六六式/GLD150防步兵定向雷,InstanceOf,地雷
MK50/52/55/56/57沉底水雷 ,InstanceOf,水雷
沉-1型水雷,InstanceOf,水雷
MK13Mod6沉底水雷,InstanceOf,水雷
“破坏者”(DST) MK36/40/41沉底水雷 ,InstanceOf,水雷
“卡普托”MK60锚泊水雷,InstanceOf,水雷
MMI80型非触发锚雷,InstanceOf,水雷
英国VEMS多用途训练水雷,InstanceOf,水雷
伊拉克Sigee1400型沉底雷,InstanceOf,水雷
美国MK67潜射布放自航式水雷,InstanceOf,水雷
LUGM—145型触发锚雷,InstanceOf,水雷
MCT15型非触发沉底雷,InstanceOf,水雷
TM/AS遥控上浮水雷,InstanceOf,水雷
“阿姆德”-500М/2М沉底水雷,InstanceOf,水雷
矩阵系列非触发锚雷,InstanceOf,水雷
新型沉底雷,InstanceOf,水雷
“伊格德姆”-500沉底水雷,InstanceOf,水雷
沉-2型水雷,InstanceOf,水雷
漂-2型水雷,InstanceOf,水雷
沉-3型水雷,InstanceOf,水雷
沉-5型水雷,InstanceOf,水雷
“快速打击”MK62/63/64/65水雷,InstanceOf,水雷
“谢尔别依”/“里拉”/“阿波姆”空投水雷,InstanceOf,水雷
“锚”（Mao）-4（M-4）声学系留水雷,InstanceOf,水雷
沉-4型水雷,InstanceOf,水雷
海胆（Sea Urchin）沉底水雷,InstanceOf,水雷
Sigee1400型沉底雷,InstanceOf,水雷
破坏者（Destructor）MK36/40/41 沉底水雷,InstanceOf,水雷
卡普托（Captor）MK60 锚泊水雷,InstanceOf,水雷
锚-2型水雷,InstanceOf,水雷
伊格德姆（ИГДМ）- 500 沉底水雷,InstanceOf,水雷
锚-1型水雷,InstanceOf,水雷
MO-90型非触发锚雷,InstanceOf,水雷
锚-3型水雷,InstanceOf,水雷
快速打击（Quickstrike）MK62/63/64/65水雷,InstanceOf,水雷
MK50/52/55/56/57沉底水雷,InstanceOf,水雷
阿姆德（AMД）- 500M/2M 沉底水雷,InstanceOf,水雷
